21615,15389,400000000
15302,3891,114975631
2162,15600,16332000
2162,2162,1006945
29533,6560,8461853
29533,48420,8020000
18977,13654,1500000
18977,18977,1366500
13654,2066,10000
13654,13654,1890000
6005,8898,100000000
6005,175,1050000000
6005,1609,2542920
27172,39220,200000000
27172,13530,2986603
13654,26338,2803637
13654,13654,66407345
25052,27924,3357615561
25052,14031,608405500
15033,25125,5438800
15033,51829,94511200
29643,11596,30800000
29643,21168,119000000
3891,3891,196950000
3891,25273,1803000000
14477,15665,1664300
14477,24287,488909000
10365,14437,17083200
10365,1720,82866800
17021,59939,35915302
17021,20858,1221296479
29349,6773,13000000
29349,8248,21717585
28259,16648,1545707
28259,45622,1000000
27924,20033,3323580061
27924,15243,33985500
20033,9101,3274680881
20033,13830,48849180
14540,28380,59312697777
14540,24584,279057923
15665,10362,395095000
15665,15665,3170000
29432,32147,1020000
29432,42485,700000
15665,15665,3170000
15665,4637,4705000
9101,420,112161429
9101,4116,3162469452
4116,2784,1038940000
4116,14668,2123479452
14668,295,133968341
14668,22543,1989461111
22543,20632,59447000
22543,19751,1929964111
19751,20329,1839014111
19751,420,90900000
20329,25479,1724164111
20329,2784,114800000
25479,448,41610101
25479,15096,1682504010
15096,17986,51760006
15096,7451,1630694004
16895,1280,50000000
16895,20997,100000000
16895,3106,3852301
16895,12488,3852301
16895,22139,3852301
16895,25916,3852262
24575,13654,40000000
24575,24575,26960
13654,24575,200000
13654,13654,39700000
22191,22028,498400001
22191,29894,300000
7560,13263,399350000
7560,41107,100000
19534,38355,120000
19534,32445,1999450000
13569,51596,380000
13569,50426,282279236
28785,52724,110000
28785,8856,1476868230
8850,9220,1648780000
8850,58870,510000
29663,48652,400000
29663,38461,50000
13845,12131,999700000
13845,42181,100000
22317,59269,84360298
22317,47294,130000
11446,54468,110000
11446,8735,100124782
15579,17580,909484460
15579,6023,49040000
11500,39608,510000
11500,27206,166893840
15114,52155,99570000
15114,53220,210000
14915,25766,84840657
14915,44531,120000
5626,9608,29950000
5626,5684,30000000
28024,59846,100000
28024,24411,236590000
26665,34637,250000
26665,24126,199530000
26404,36535,100000000
26404,4862,445026600
4074,13654,3480000
4074,4074,19876640
13654,4074,17400
13654,13654,3362600
24538,3891,30000000
24538,2785,1315000
13772,27777,4849163354
13772,51395,250000
1191,54673,100000
1191,9269,25680000
1607,13654,2500000
1607,1607,2087826
23548,48435,60778001
23548,12275,9648999
13516,7778,322470000
13516,40073,100000000
15243,20500,16600000
15243,4779,2975801659
15243,19389,294900000
15546,11952,263012028
15546,28802,26696000
15546,25449,384231972
5049,15243,3081750000
5049,16024,1193500000
5049,16064,20900000
4300,22935,4000000000
4300,52333,23000000
4300,26570,39500000
4300,22855,23324668908
4376,13386,68180000
4376,175,893980000
4376,2015,1892237
15292,20318,200000000
15292,13,950000000
15292,12524,1185932
9802,11952,23330539
9802,27438,20289250
9802,15243,104924048
9802,18612,18900000
9802,6606,45506163
13654,3639,27500
13654,13654,70596842
13654,18977,2935500
13654,13654,34617540
13654,26052,2670130
13654,13654,94639622
13654,19392,100000
13654,13654,29077148
13654,23593,38850
13654,13654,12666738
13654,24575,40076960
13654,13654,40847763
13654,20293,5460
13654,13654,51475779
13654,3148,5460
13654,13654,9137543
13654,23593,11700
13654,13654,34345300
13654,19945,18725914
13654,13654,46181534
13654,1607,12500
13654,13654,26528568
13654,19392,25000
13654,13654,15650569
13654,34961,102345942
13654,13654,43461836
13654,35266,133756533
13654,13654,32795695
13654,19392,26701306
13654,13654,38193370
27236,12275,473977000
27236,25125,1966721
5434,17111,400000
5434,16347,1818805
15665,15665,3170000
15665,3598,1162685
15665,3598,1632600
15665,15665,3181100
15665,3598,1489500
15665,15665,1530500
15969,19241,1728309
15969,15969,65374
20894,30362,2297093
20894,20894,607447
15969,19241,1021270
15969,15969,313654
21493,5379,90000000
21493,5029,1846398
1722,2225,200000000
1722,8835,1537426
2225,14670,200000000
2225,28310,1766198
25151,2785,1575249
25151,51082,10000000
9325,11194,20899000
9325,16185,2677262
21274,57443,100000000
21274,4414,2227301
1280,10221,50000000
1280,20583,2814382
13386,27035,68180000
13386,13064,1499150
15738,33893,124029979
15738,8474,2089767
20318,14391,200000000
20318,3106,144322
15081,45846,572590000
15081,8169,252770201
8898,2124,100000000
8898,5821,1562023
16018,24155,3068400
16018,16018,9127754
7698,11194,46150000
7698,2710,3394335
25823,13679,5000000
25823,28477,995000000
25823,17895,2086650
13679,40117,5000000
13679,5047,1491649
6233,4562,383000000
6233,24401,590665800
6233,14882,2839902
4562,22452,383000000
4562,22688,2289687
13574,24773,50000000
13574,28579,73711000
13574,26974,3127758
24773,22956,50000000
24773,21257,1441225
5042,21646,24000000
5042,2384,96000000
5042,5479,2991909
21646,28629,24000000
21646,8658,2691946
6286,18712,12789999
6286,23691,2387210001
6286,21957,3739464
14725,14977,330000000
14725,5539,1240221000
14725,27651,1298270
14977,28629,330000000
14977,29179,3835560
3818,1476,31000000
3818,17546,369000000
3818,21778,2086650
1476,44067,31000000
1476,8762,2186640
12492,1024,10000000
12492,27306,210000000
12492,21479,894142
1024,14213,10000000
1024,17919,3079409
12981,11227,1020000
12981,6992,198980000
12981,18163,3191898
11227,53261,1020000
11227,14625,3141937
18530,20713,26180000
18530,5539,172820000
18530,16949,828503
20713,15354,26180000
20713,24266,2616198
16790,4398,64953462
16790,175,35046539
16790,16399,2196360
29452,15243,130000000
29452,16949,470000000
29452,13595,86535
25415,3087,100000000
25415,28579,2305000000
25415,20406,3689464
3087,49959,100000000
3087,13256,3689466
29284,16972,10000000
29284,175,890000000
29284,29004,1317949
16972,15243,10000000
16972,12469,1498270
206,13742,10000000
206,12892,520000000
206,3448,2059169
13742,22375,10000000
13742,9330,3389456
9317,13633,100000000
9317,12764,100000000
9317,20107,3339419
13633,47237,100000000
13633,1713,3789466
7777,31198,10000000
7777,28364,92789932
7777,8025,3739466
10658,16296,50000000
10658,21650,1750000000
10658,6871,318913
16296,15243,50000000
16296,25921,371413
12449,28529,38350000
12449,19257,379043058
12449,20094,940638
28529,12275,38350000
28529,8256,1654163
5931,3309,510900
5931,1449,270489100
5931,8510,3839465
3309,21699,510900
3309,7005,1439803
15243,21511,68263000
15243,15243,1003594
15243,35292,29900000
15243,13621,513084415
7400,22230,1400000000
7400,10570,450127827
7400,1922,1596303
22230,4372,1400000000
22230,24282,3129446
22847,12285,600000000
22847,10570,865000000
22847,6230,3091937
12285,15243,600000000
12285,23313,3141937
15243,16064,29939801
15243,3891,702507520
15243,15243,1450572
20894,19241,1555906
20894,20894,818986
9626,19241,17006232
9626,9626,6286637
9626,19241,15182357
9626,9626,6250856
20894,19241,1185312
20894,20894,69328
15969,19241,1021270
15969,15969,33437
21044,10324,10431255
21044,29646,44950000
15243,15243,1150266
15243,19049,30447029
22622,11194,18557000
22622,9828,981377
4398,24778,68883428
4398,8783,3152301
18712,58892,13030000
18712,20902,2077301
20209,1744,200000000
20209,14391,14000000
20209,28944,2549113
1744,24354,200000000
1744,16005,2314711
4775,50163,103430000
4775,4775,9001
15389,15115,1040951
15389,27516,1001260780
15243,48810,9900000
15243,16064,15700000
15243,15243,1000933
15243,16064,24900000
15243,27711,12000000
15243,15243,1446698
12455,32897,1000006
12455,59193,159614488
2908,29552,10000000
2908,43072,700000000
2908,55169,10000000
2908,36257,10000000
2908,37838,10000000
2908,13486,10000000
2908,57007,15000000
2908,42820,50000000
2908,38055,100000000
2908,50935,10000000
2908,40720,30000000
2908,50607,10000000
2908,29972,200000000
2908,39633,50000000
2908,37558,100000000
2908,46287,50000000
2908,8940,10000000
2908,54903,50000000
2908,15487,10000000
2908,46367,25000000
2908,2318,1500000000
2908,41750,10000000
2908,29420,400000000
2908,55460,10000000
2908,35231,10000000
2908,1072,25000000
2908,60369,10000000
2908,48214,10000000
2908,16024,10000000
2908,31833,32000000
2908,8940,50000000
2908,42217,10000000
2908,47308,50000000
2908,34953,10000000
2908,15243,31000000
2908,41742,25000000
2908,46601,10000000
2908,2839,330459802
2908,10898,20000000
15243,16024,479000000
15243,25280,48000000
15243,15243,1014808
15243,15243,1000227
15243,13293,9999900000
2010,47881,1080000
22041,55382,1990000
19731,11318,290000
26630,52431,199660421
19723,11016,47150000
4369,26753,739990000
18924,2396,74865000
7987,10868,37827780
19241,9626,8300000
19241,19241,377903
19241,9626,3000000
19241,19241,547001
19241,12258,1900000
19241,19241,1875597
19241,9626,1000000
19241,19241,2775597
19241,15969,1200000
19241,19241,2173212
19241,15969,1200000
19241,19241,2027527
19241,15969,1220000
19241,19241,1991270
19241,15969,1000000
19241,19241,1975597
19241,15969,1000000
19241,19241,1885597
19241,9626,9000000
19241,19241,4969142
19241,15969,1410000
19241,19241,2265596
19241,22470,1000000
19241,19241,2675596
19241,15969,1070000
19241,19241,2325097
19241,9626,1610000
19241,19241,1605596
19241,15969,1000000
19241,19241,2215596
19241,15969,1350000
19241,19241,1865596
19241,9626,3500000
19241,19241,447855
19241,9626,3000000
19241,19241,942855
19241,9626,3000000
19241,19241,266920
19241,20894,1350000
19241,19241,2425597
19241,9626,2000000
19241,19241,1538472
19241,9626,2000000
19241,19241,1462538
19241,15969,1790000
19241,19241,1437527
19241,15969,1100000
19241,19241,2127527
19241,15969,1790000
19241,19241,1437527
19241,13217,1000000
19241,19241,2192823
19241,13217,1000000
19241,19241,2162581
19241,15969,1410000
19241,19241,2255597
19241,15969,1790000
19241,19241,1685597
19241,15969,1070000
19241,19241,2241270
19241,2424,1920000
19241,19241,1391270
19241,15969,1350000
19241,19241,1896700
19241,9626,1610000
19241,19241,1601270
19241,15969,1000000
19241,19241,2211270
19241,9626,1000000
19241,19241,2011270
19241,9626,1000000
19241,19241,1911270
19241,15969,1800000
19241,19241,1083212
19241,9626,1000000
19241,19241,1875597
19241,15969,1000000
19241,19241,1875597
19241,12258,1900000
19241,19241,1875597
19241,12258,1900000
19241,19241,1875597
19241,22470,1260000
19241,19241,2460194
19241,15969,1790000
19241,19241,1785597
19241,13217,1000000
19241,19241,2315597
19241,15969,1070000
19241,19241,2241270
19241,13217,1000000
19241,19241,2275597
19241,15969,1160000
19241,19241,1853158
15286,52400,39990000
25744,13370,15207894
25744,25744,57953
11995,13654,1000000
11995,11995,74960000
25129,16171,3763279098
25129,51497,5000000
14310,25921,100100000
14310,37681,99890000
24676,9223,53804867
24676,57411,998261
25175,18612,1900000
25175,25175,15587610
25802,21165,3970600
25802,31779,490000
13914,28994,1048433
13914,27686,5100000
2996,42981,49400
2996,27457,3659301
4543,4750,11862250
4543,21204,9990000
15734,1928,7000000
15734,15734,945000
24476,27686,1700000
24476,24476,503167
1287,25963,10000
1287,1287,18860000
13247,13035,7820647
13247,13247,18224903
14518,7253,15386983
14518,14518,52188251
11870,25295,4869969
11870,11870,12142825
26545,19790,573990000
26545,11075,290874682
19790,11132,574000000
19790,19790,254974
19790,3592,2391946
16619,42265,11060330
16619,34636,1009670
28537,29075,1274601051
28537,9388,295073
16924,17792,7868200000
16924,51497,5000000
7955,49768,19000000
7955,7955,15870000
8343,17320,47958834
8343,27296,96000000
29336,21724,49000000
29336,29336,40000
15305,38394,42207445
15305,50110,10000000
1973,57439,1008985
1973,8624,7818015
1932,14358,15000000
1932,20609,2884194
7556,10598,118410000
7556,7351,2625551
10598,8468,118400000
29550,22539,1007804
29550,29550,17588560
6597,29345,2378783000
6597,54182,1387000
14291,29657,149990000
14291,2059,99990000
24970,42609,3278345
24970,17335,1582555618
8449,9626,4000000
8449,8449,1880644
5174,5174,22262146
5174,30584,11000
18577,1392,27750
18577,17633,99962250
7470,34311,160000000
7470,16627,471429376
9465,27096,9940600
9465,54988,49400
25321,14426,504100000
25321,16064,5107000
18247,59407,49010000
18247,5894,7180000
22821,55382,1000000
22821,22821,990000
21997,9388,27750
21997,26629,68062250
14173,17342,10000000
14173,13083,3892000
7231,16682,9590499
7231,54988,49400
4016,4935,8781200
4016,36307,49400
12152,36307,49400
12152,8664,9737200
6517,13654,1000000
6517,6517,6269122
12210,1392,27750
12210,21131,43083521
21034,2313,35009000
21034,54727,2785000
20263,27686,2100000
20263,28994,1027000
20263,28994,1420429
20263,27686,800000
19061,9388,27750
19061,21131,20824500
28994,20263,2054000
28994,27686,900000
24772,13654,2000000
24772,24772,5995392
3199,36307,49400
3199,7298,1706631
28921,13654,1110000
28921,28921,4880000
3312,31856,49400
3312,8793,1059800
24772,13654,2000000
24772,24772,5995392
6377,22046,1585068
6377,18393,65500
16171,51497,5000000
16171,16015,3758269098
16015,59505,5000000
16015,20610,3753259098
14426,9586,36989000
14426,5409,467101000
22821,55382,900000
22821,22821,80000
2313,23455,33612000
2313,2937,1387000
20610,15266,3748249098
20610,51497,5000000
23455,3521,31753000
23455,36226,1849000
3521,10412,27120000
3521,54182,4623000
15266,8791,3728239098
15266,44597,20000000
10412,7653,20174000
10412,13291,6936000
8791,51497,5000000
8791,20423,3723229098
15978,4074,1000000
15978,15978,3990000
11870,34494,4869969
11870,11870,11992238
23406,19037,74700000
23406,23406,80640000
14355,18612,14006000
14355,13062,457625000
2621,18211,21000000
2621,45274,96278
28199,59418,300000
28199,17633,399690000
14460,7399,1000000
14460,14460,2023478
6238,2600,46967000
6238,22329,31874000
19804,3261,14910000
19804,21131,45042250
8159,27139,4831099
8159,30706,49400
20263,20263,1210667
20263,27686,600000
28994,28994,1001000
28994,27686,155500
20263,17840,1015667
20263,27686,300000
7385,18612,5550106
7385,7385,14894
27686,20263,5500
27686,27686,783500
27686,28994,5500
27686,27686,139000
27686,20263,5500
27686,27686,583500
27249,9493,51289942
27249,27249,8136194
10803,6049,38533668
10803,10803,82479365
9484,2088,3490000
9484,23491,196000000
25461,59528,36271309
25461,25461,55172024
4849,21658,4000000
4849,4849,47820000
11943,19545,6255864
11943,11943,10201272
13217,19241,5460
13217,12258,1684540
13217,19241,5460
13217,12258,1684540
20894,19241,5460
20894,20894,1584540
13217,19241,5460
13217,12258,1214540
13217,19241,5460
13217,12258,1214540
12258,29550,5460
12258,12258,992344
15969,19241,5460
15969,15969,984540
23477,16605,5000000
23477,23477,8076957
9104,42429,10000000
9104,9104,22134925
18184,51473,2900000
18184,8908,7170057
4025,16064,3303000
4025,4025,183138131
3148,13654,1000000
3148,3148,25946568
2066,13654,4000000
2066,2066,110437317
3819,16064,6154793
3819,3819,14963671
19392,4084,2000000
19392,19392,27317444
19945,13654,5000000
19945,19945,3010784
17046,24394,14300000
17046,17046,63175
3639,13654,5500000
3639,3639,47803536
3639,13654,5500000
3639,3639,87572072
3639,13654,5500000
3639,3639,7444453
3639,13654,5500000
3639,3639,71152000
19392,10606,5500000
19392,19392,1129760
19945,13654,1000000
19945,19945,1000784
13352,4639,17240000
13352,28629,14149983
18515,22231,10000000
18515,18515,4990000
12258,3639,40000
12258,12258,9950000
20081,55653,4300000
20081,20081,4690000
9626,19241,12500
9626,9626,4477500
15969,19241,5460
15969,15969,1744540
13217,19241,5460
13217,12258,1684540
20894,19241,5460
20894,20894,1584540
25729,19241,5460
25729,20894,1284540
12258,19241,5460
12258,12258,1194540
20894,19241,5460
20894,20894,984540
8962,5255,100000000
8962,8962,99990000
3639,15969,10000000
3639,3639,37793536
17322,13370,12156125
17322,17322,95498443
25164,16064,4000000
25164,25164,9623835
18266,30095,1100000
18266,18266,126365900
28155,18612,9383797
28155,28155,5036582
24250,27011,13961425
24250,24250,90314010
2594,3820,2564497
2594,2594,1925503
19392,10606,5500000
19392,19392,1096768
20894,19241,5460
20894,20894,1584540
25729,19241,5460
25729,20894,1284540
25729,19241,5460
25729,20894,1284540
12258,19241,5460
12258,12258,1194540
13217,19241,5460
13217,12258,1184540
22470,19241,5460
22470,15969,1084540
22470,19241,5460
22470,15969,1084540
10745,13370,303903
10745,10745,83744
3639,9626,30000000
3639,3639,7783536
7057,27032,100000000
7057,28629,447350000
7057,40459,400000000
21897,42900,90000
21897,52058,720000
21897,33872,90000
21897,21897,15858099
19392,13654,11000000
19392,13654,10000000
19392,13654,10000000
19392,19392,20294351
10324,10324,1002141
10324,40382,398480
10324,21413,100000
10324,29413,1000060
11346,17679,39970000
19241,15969,1000000
19241,19241,2513864
19241,9626,7220000
19241,19241,7764791
19241,15969,1790000
19241,19241,907154
19241,15969,1000000
19241,19241,2576874
19241,15969,1000000
19241,19241,2311854
12964,31280,3800000000
12964,12964,14109852
505,21152,5000000
505,3577,200990000
14358,55112,15000000
14358,9247,102980000
27438,24907,20289250
27438,15091,75070000
24479,11360,51195413
24479,17073,17666377
28802,15243,26696000
28802,26537,1045468000
24778,13510,68883428
24778,2884,1004990000
26639,51513,16638839
26639,19034,1937518
21256,56355,1000050
21256,14994,1334000
28994,17840,1077667
28994,27686,2000000
8070,25359,1591779
8070,29497,328222
20263,28994,1011262
20263,27686,1300000
6,25121,115720414
6,13651,1557460436
27447,8017,4950218
27447,42407,99990000
7253,29679,15386983
7253,1147,182990499
3820,8989,2564497
3820,28400,99980000
19545,24907,6255864
19545,8479,97039357
14518,47655,20700000
14518,14518,36931860
3441,10324,990781
3441,6067,1013414
27686,28994,1757500
27686,27686,115000
27686,20263,2184900
27686,27686,99600
27686,13914,6661500
27686,27686,911167
27686,28994,2230429
27686,27686,142071
27686,20263,775500
27686,27686,497000
27686,20263,1445929
27686,27686,102404
27686,24476,2213167
27686,27686,359333
24471,12826,64906300
23476,21897,1000000
23476,18088,94010000
45,18612,7788236
16024,16024,1000254
16024,12651,1247500000
13980,982,1018595
13980,8529,100000000
12557,7742,50000
12557,12557,551231000
14610,57218,100000
14610,39568,1000101
22329,16064,31800000
22329,22329,73000
13361,16997,223000000
13361,13361,87574
28640,28160,200660421
28640,28640,15452739
5020,16064,4146828
5020,5020,69420
3678,22297,15000000
3678,3678,957134
22297,4025,15000000
22297,12995,52980000
18515,22231,5000000
18515,18515,15726
20263,28994,1001191
20263,27686,1500000
27686,20263,5500
27686,27686,1483500
13432,23017,310714891
13432,13432,1000044
28994,28994,1005072
28994,27686,4300000
27686,28994,5614833
27686,27686,157667
10534,60336,5140000
10534,982,1006917
28994,28994,1003300
28994,27686,2600000
27686,28994,5098000
27686,27686,1272000
11729,28188,124950000
11729,11729,1037949
5583,54991,3780985
5583,4339,50000000
7742,13764,50980000
7742,7742,1000532
24476,27686,540000
27686,24476,5500
27686,27686,523500
7265,22992,98881794
26028,21897,2050000
26028,28883,40190000
7742,23220,28236156
7742,7742,1034209
4074,15978,40000000
4074,4074,1655227
28063,13654,1000000
28063,13654,1000000
28063,13654,1000000
28063,13654,1482810
28063,13654,1126630
28063,13654,1414420
28063,13654,1831050
28063,13654,1220700
28063,13654,3051800
28063,13654,1525900
28063,13654,1252354
28063,28063,78474336
28063,13654,1000000
28063,13654,1000000
28063,13654,1000000
28063,13654,1482810
28063,13654,1126630
28063,13654,1414420
28063,13654,1831050
28063,13654,1220700
28063,13654,3051800
28063,13654,1525900
28063,13654,3008214
28063,28063,46296612
19241,9626,1000000
19241,19241,3610205
23713,11318,865681
17544,29343,200000
17544,17544,2193243
22188,16605,1250000
22188,22188,20460
19374,43003,52099
19374,7109,40500000
3624,35840,10001956
3624,56444,2050001
3624,9580,2044041
3624,29864,1907342
3624,25125,1154180
3624,49105,81986
3624,42055,37435
3624,30831,37346
3624,58235,37080
3624,51655,37080
3624,21907,36903
3624,51962,36903
3624,45282,36903
3624,43025,36725
3624,42154,36725
3624,48166,36637
3624,45251,36548
3624,48778,36370
3624,33285,36370
3624,28931,36370
3624,44661,36193
3624,5250,36193
3624,59352,36104
3624,35599,36016
3624,22222,68421778
3624,31636,35838
3624,51601,35749
3624,32675,35661
3624,46439,35483
3624,60154,35306
3624,40115,35129
3624,47612,35040
3624,39529,35040
3624,34065,34862
3624,41873,34774
3624,34348,34774
3624,60568,34685
3624,39105,34330
3624,57607,34241
3624,53777,34153
3624,34246,34153
3624,32851,34153
3624,57665,34064
3624,36884,33532
3624,39148,33532
3624,51080,33266
3624,55254,33177
3624,33248,32556
3624,51737,32556
3624,46774,32379
3624,5250,28564
3624,37630,27677
3624,57020,27056
3624,42921,23268
3624,41520,19693
3624,58984,16943
3624,44951,13927
3624,39428,13572
3624,30135,10734
23229,47929,820000
19392,10606,5500000
19392,19392,2840440
15978,4074,39000000
15978,15978,3911000
4074,13654,1680000
4074,4074,37270000
28196,42861,6000000
14428,11318,29970000
2059,5183,1001646
2059,28629,35630576
28629,1169,499995000
28629,28629,1065000
28629,1928,239860000
28629,10839,99990000
28629,28629,1414696
28629,35558,35102900
28629,48817,51013333
28629,2721,1885000
5069,12067,13510
5069,12067,11040
5069,12067,19440
5069,54788,42168
5069,51115,49528
5069,12067,11410
5069,57822,10400
5069,31152,48960
5069,40030,16968
5069,29867,36160
5069,11043,40800
5069,11043,32800
5069,37567,50400
5069,11043,20700
5069,11043,56568
5069,39022,21600
5069,34704,56568
5069,11043,18660
5069,11318,34400
5069,11043,41360
5069,11043,20488
5069,10324,45368
5069,11043,40800
5069,11043,34008
5069,11043,75768
5069,11043,41600
5069,39739,35200
5069,45306,13292
5069,11043,21600
5069,41273,26568
5069,57261,15530
5069,11043,38400
5069,44646,42640
5069,53829,28000
5069,11043,41840
5069,1108,12271
5069,59798,20800
5069,56370,28800
5069,1108,12271
5069,33113,41360
5069,1108,10371
5069,1108,10871
5069,39592,16800
5069,59529,11922
5069,1108,12271
5069,5250,11360
5069,37953,53600
5069,30339,44568
5069,11043,50168
5069,54897,42960
5069,1108,12271
5069,34429,31120
5069,11043,38400
5069,37606,64336
5069,1108,10871
5069,11043,23768
5069,30080,30400
5069,35054,43200
5069,1108,10871
5069,58088,26560
5069,42956,40400
5069,11043,24000
5069,32672,34168
5069,11043,58168
5069,11043,14400
5069,11043,36000
5069,5250,24960
5069,11043,40328
5069,44080,40800
5069,27271,40568
5069,53883,28960
5069,11043,13368
5069,56416,36800
5069,11043,18168
5069,30439,26400
5069,11043,36000
5069,11043,40000
5069,51468,33368
5069,60484,24568
5069,59583,55768
5069,35228,28000
5069,32971,74168
5069,32271,53368
5069,11043,16000
5069,11043,10400
5069,43895,60248
5069,32343,16808
5069,11043,45368
5069,11318,34168
5069,12067,10740
5069,11043,36800
5069,46808,20000
5069,39400,10811
5069,11043,32000
5069,57651,11360
5069,44495,76648
5069,21413,38400
5069,15243,20000
5069,45946,12681
5069,31322,11680
5069,55892,25600
5069,35985,27911
5069,5250,28960
5069,11043,14400
5069,11043,36800
5069,11043,11200
5069,10324,14640
5069,38975,11360
5069,54146,47600
5069,11043,45368
5069,55784,10400
5069,42792,40960
5069,12067,12140
5069,53537,20000
5069,12067,10740
5069,48269,36160
5069,44962,34640
5069,22743,426284042
5069,10324,45360
5069,43108,10670
5069,40607,10368
5069,56040,19136
5069,47979,32000
5069,12067,12140
5069,12215,37600
5069,12067,10740
5069,12067,10610
5069,34965,28160
5069,59726,61128
5069,10072,36000
5069,58380,33128
5069,11043,16000
5069,12067,10740
5069,12067,10740
5069,30915,38968
5069,47800,47360
5069,52373,17660
5069,12067,10740
5069,11043,37128
5069,47821,44000
5069,52731,22400
5069,12129,26880
5069,12067,10740
5069,12067,10740
5069,30252,22400
5069,12067,10740
5069,10324,40960
5069,50094,15130
5069,36062,35200
5069,50433,31248
5069,49978,44160
5069,52516,39200
5069,11043,14400
5069,50160,40000
5069,58597,40568
5069,11043,11460
5069,31700,14400
5069,41655,17128
5069,57931,16800
5069,11043,12000
5069,33796,40800
5069,52633,30400
5069,49349,27200
5069,36662,17368
5069,11043,21860
5069,11043,14400
5069,57575,47200
5069,27295,12400
5069,11043,14400
5069,36131,36000
5069,42303,15641
5069,34834,11528
5069,11043,12800
5069,54048,10400
5069,28874,18560
5069,43095,22400
5069,41244,11800
5069,43839,15230
5069,11043,14400
5069,11043,36800
5069,31179,60000
5069,49372,55760
5069,43596,46168
5069,46816,25760
5069,11043,10400
5069,55597,22800
5069,53503,30400
5069,59230,45600
5069,11043,16408
5069,32709,40808
5069,18471,36000
5069,38010,13128
5069,11043,25600
5069,13097,14400
5069,11043,56868
5069,42061,18400
5069,35510,50400
5069,30517,20168
5069,43537,10568
5069,53974,44710
5069,11043,14968
5069,11043,10400
5069,38191,11580
5069,11043,40000
5069,43701,21208
5069,55983,36160
5069,18031,10400
5069,11043,36800
5069,45603,13540
5069,11043,32000
5069,11043,20008
5069,46492,63136
5069,29978,10400
5069,11043,32800
5069,58688,43911
5069,51915,29928
5069,11043,33060
5069,31194,24000
5069,59543,24000
5069,37363,33368
5069,32782,47200
5069,11043,25600
5069,11043,44800
5069,47967,37600
5069,37621,33768
5069,56082,11620
5069,15243,50400
5069,36005,52960
5069,15243,26400
5069,34602,18888
5069,11043,19768
5069,38583,10400
12698,12258,3800000
12698,12698,33997
29679,11257,840000000
29679,29679,6705530
15876,1971,51000000
15876,15876,8950000
28044,13654,5000000
28044,28044,1200240
